Time,CAV_BAS:DesPer 1:Des Heat Mass Flow [kg/s],CAV_BAS:DesPer 1:Des Heat Cap [W],CAV_BAS:DesPer 1:Des Cool Mass Flow [kg/s],CAV_BAS:DesPer 1:Des Sens Cool Cap [W],CAV_BAS:DesPer 1:Des Tot Cool Cap [W],CAV_BAS:DesPer 2:Des Heat Mass Flow [kg/s],CAV_BAS:DesPer 2:Des Heat Cap [W],CAV_BAS:DesPer 2:Des Cool Mass Flow [kg/s],CAV_BAS:DesPer 2:Des Sens Cool Cap [W],CAV_BAS:DesPer 2:Des Tot Cool Cap [W],VAV_BOT WITH REHEAT:DesPer 1:Des Heat Mass Flow [kg/s],VAV_BOT WITH REHEAT:DesPer 1:Des Heat Cap [W],VAV_BOT WITH REHEAT:DesPer 1:Des Cool Mass Flow [kg/s],VAV_BOT WITH REHEAT:DesPer 1:Des Sens Cool Cap [W],VAV_BOT WITH REHEAT:DesPer 1:Des Tot Cool Cap [W],VAV_BOT WITH REHEAT:DesPer 2:Des Heat Mass Flow [kg/s],VAV_BOT WITH REHEAT:DesPer 2:Des Heat Cap [W],VAV_BOT WITH REHEAT:DesPer 2:Des Cool Mass Flow [kg/s],VAV_BOT WITH REHEAT:DesPer 2:Des Sens Cool Cap [W],VAV_BOT WITH REHEAT:DesPer 2:Des Tot Cool Cap [W],VAV_MID WITH REHEAT:DesPer 1:Des Heat Mass Flow [kg/s],VAV_MID WITH REHEAT:DesPer 1:Des Heat Cap [W],VAV_MID WITH REHEAT:DesPer 1:Des Cool Mass Flow [kg/s],VAV_MID WITH REHEAT:DesPer 1:Des Sens Cool Cap [W],VAV_MID WITH REHEAT:DesPer 1:Des Tot Cool Cap [W],VAV_MID WITH REHEAT:DesPer 2:Des Heat Mass Flow [kg/s],VAV_MID WITH REHEAT:DesPer 2:Des Heat Cap [W],VAV_MID WITH REHEAT:DesPer 2:Des Cool Mass Flow [kg/s],VAV_MID WITH REHEAT:DesPer 2:Des Sens Cool Cap [W],VAV_MID WITH REHEAT:DesPer 2:Des Tot Cool Cap [W],VAV_TOP WITH REHEAT:DesPer 1:Des Heat Mass Flow [kg/s],VAV_TOP WITH REHEAT:DesPer 1:Des Heat Cap [W],VAV_TOP WITH REHEAT:DesPer 1:Des Cool Mass Flow [kg/s],VAV_TOP WITH REHEAT:DesPer 1:Des Sens Cool Cap [W],VAV_TOP WITH REHEAT:DesPer 1:Des Tot Cool Cap [W],VAV_TOP WITH REHEAT:DesPer 2:Des Heat Mass Flow [kg/s],VAV_TOP WITH REHEAT:DesPer 2:Des Heat Cap [W],VAV_TOP WITH REHEAT:DesPer 2:Des Cool Mass Flow [kg/s],VAV_TOP WITH REHEAT:DesPer 2:Des Sens Cool Cap [W],VAV_TOP WITH REHEAT:DesPer 2:Des Tot Cool Cap [W],AIRLOOP DATACENTER BASEMENT:DesPer 1:Des Heat Mass Flow [kg/s],AIRLOOP DATACENTER BASEMENT:DesPer 1:Des Heat Cap [W],AIRLOOP DATACENTER BASEMENT:DesPer 1:Des Cool Mass Flow [kg/s],AIRLOOP DATACENTER BASEMENT:DesPer 1:Des Sens Cool Cap [W],AIRLOOP DATACENTER BASEMENT:DesPer 1:Des Tot Cool Cap [W],AIRLOOP DATACENTER BASEMENT:DesPer 2:Des Heat Mass Flow [kg/s],AIRLOOP DATACENTER BASEMENT:DesPer 2:Des Heat Cap [W],AIRLOOP DATACENTER BASEMENT:DesPer 2:Des Cool Mass Flow [kg/s],AIRLOOP DATACENTER BASEMENT:DesPer 2:Des Sens Cool Cap [W],AIRLOOP DATACENTER BASEMENT:DesPer 2:Des Tot Cool Cap [W],AIRLOOP DATACENTER BOT:DesPer 1:Des Heat Mass Flow [kg/s],AIRLOOP DATACENTER BOT:DesPer 1:Des Heat Cap [W],AIRLOOP DATACENTER BOT:DesPer 1:Des Cool Mass Flow [kg/s],AIRLOOP DATACENTER BOT:DesPer 1:Des Sens Cool Cap [W],AIRLOOP DATACENTER BOT:DesPer 1:Des Tot Cool Cap [W],AIRLOOP DATACENTER BOT:DesPer 2:Des Heat Mass Flow [kg/s],AIRLOOP DATACENTER BOT:DesPer 2:Des Heat Cap [W],AIRLOOP DATACENTER BOT:DesPer 2:Des Cool Mass Flow [kg/s],AIRLOOP DATACENTER BOT:DesPer 2:Des Sens Cool Cap [W],AIRLOOP DATACENTER BOT:DesPer 2:Des Tot Cool Cap [W],AIRLOOP DATACENTER MID:DesPer 1:Des Heat Mass Flow [kg/s],AIRLOOP DATACENTER MID:DesPer 1:Des Heat Cap [W],AIRLOOP DATACENTER MID:DesPer 1:Des Cool Mass Flow [kg/s],AIRLOOP DATACENTER MID:DesPer 1:Des Sens Cool Cap [W],AIRLOOP DATACENTER MID:DesPer 1:Des Tot Cool Cap [W],AIRLOOP DATACENTER MID:DesPer 2:Des Heat Mass Flow [kg/s],AIRLOOP DATACENTER MID:DesPer 2:Des Heat Cap [W],AIRLOOP DATACENTER MID:DesPer 2:Des Cool Mass Flow [kg/s],AIRLOOP DATACENTER MID:DesPer 2:Des Sens Cool Cap [W],AIRLOOP DATACENTER MID:DesPer 2:Des Tot Cool Cap [W],AIRLOOP DATACENTER TOP:DesPer 1:Des Heat Mass Flow [kg/s],AIRLOOP DATACENTER TOP:DesPer 1:Des Heat Cap [W],AIRLOOP DATACENTER TOP:DesPer 1:Des Cool Mass Flow [kg/s],AIRLOOP DATACENTER TOP:DesPer 1:Des Sens Cool Cap [W],AIRLOOP DATACENTER TOP:DesPer 1:Des Tot Cool Cap [W],AIRLOOP DATACENTER TOP:DesPer 2:Des Heat Mass Flow [kg/s],AIRLOOP DATACENTER TOP:DesPer 2:Des Heat Cap [W],AIRLOOP DATACENTER TOP:DesPer 2:Des Cool Mass Flow [kg/s],AIRLOOP DATACENTER TOP:DesPer 2:Des Sens Cool Cap [W],AIRLOOP DATACENTER TOP:DesPer 2:Des Tot Cool Cap [W]
07:30:00,1.444412E+00,5.254176E+04,1.444412E+00,0.000000E+00,0.000000E+00,1.444412E+00,2.328456E+04,5.437367E+00,6.338429E+04,6.862431E+04,1.834517E+00,1.659087E+04,1.832860E+00,0.000000E+00,0.000000E+00,1.832860E+00,0.000000E+00,9.128120E+00,1.060313E+05,1.115193E+05,2.604466E+01,2.355408E+05,1.832860E+01,0.000000E+00,0.000000E+00,1.832860E+01,0.000000E+00,8.414114E+01,9.759102E+05,1.025827E+06,3.441432E+00,2.474815E+04,1.832860E+00,0.000000E+00,0.000000E+00,1.832860E+00,0.000000E+00,8.084219E+00,9.369146E+04,9.843884E+04,4.072624E-01,1.481453E+04,5.841317E+00,7.385531E+04,7.144379E+04,4.072624E-01,6.565250E+03,2.546906E+01,3.621727E+05,3.675517E+05,1.881383E-02,6.843698E+02,1.881383E-02,0.000000E+00,0.000000E+00,1.881383E-02,3.032874E+02,5.400076E-01,7.647844E+03,7.753670E+03,1.881383E-01,6.843698E+03,1.881383E-01,0.000000E+00,0.000000E+00,1.881383E-01,3.032874E+03,5.135301E+00,7.270038E+04,7.369930E+04,1.881383E-02,6.843698E+02,1.881383E-02,0.000000E+00,0.000000E+00,1.881383E-02,3.032874E+02,5.104172E-01,7.225619E+03,7.324813E+03
07:40:00,1.444412E+00,5.254176E+04,1.444412E+00,0.000000E+00,0.000000E+00,1.444412E+00,2.291856E+04,5.808918E+00,6.740980E+04,7.280894E+04,1.854458E+00,1.677121E+04,1.832860E+00,0.000000E+00,0.000000E+00,1.832860E+00,0.000000E+00,9.632954E+00,1.116696E+05,1.173472E+05,2.694359E+01,2.436705E+05,1.832860E+01,0.000000E+00,0.000000E+00,1.832860E+01,0.000000E+00,8.886130E+01,1.029665E+06,1.081922E+06,3.627818E+00,2.322643E+04,1.832860E+00,0.000000E+00,0.000000E+00,1.832860E+00,0.000000E+00,8.561706E+00,9.918589E+04,1.042039E+05,4.072624E-01,1.481453E+04,5.841226E+00,7.385402E+04,7.144248E+04,4.072624E-01,6.462053E+03,2.546804E+01,3.622613E+05,3.676416E+05,1.881383E-02,6.843698E+02,1.881383E-02,0.000000E+00,0.000000E+00,1.881383E-02,2.985201E+02,5.386460E-01,7.633184E+03,7.738779E+03,1.881383E-01,6.843698E+03,1.881383E-01,0.000000E+00,0.000000E+00,1.881383E-01,2.985201E+03,5.122789E+00,7.256951E+04,7.356637E+04,1.881383E-02,6.843698E+02,1.881383E-02,0.000000E+00,0.000000E+00,1.881383E-02,2.985201E+02,5.092748E-01,7.214086E+03,7.313099E+03
07:50:00,1.444412E+00,5.254176E+04,1.444412E+00,0.000000E+00,0.000000E+00,1.444412E+00,2.255256E+04,6.173592E+00,7.123207E+04,7.692457E+04,1.878075E+00,1.698479E+04,1.832860E+00,0.000000E+00,0.000000E+00,1.832860E+00,0.000000E+00,1.012354E+01,1.169756E+05,1.230075E+05,2.779190E+01,2.513424E+05,1.832860E+01,0.000000E+00,0.000000E+00,1.832860E+01,0.000000E+00,9.342846E+01,1.080084E+06,1.136110E+06,3.879192E+00,2.110380E+04,1.832860E+00,0.000000E+00,0.000000E+00,1.832860E+00,0.000000E+00,9.027609E+00,1.043876E+05,1.098086E+05,4.072624E-01,1.481453E+04,5.841166E+00,7.385316E+04,7.144160E+04,4.072624E-01,6.358856E+03,2.546683E+01,3.623473E+05,3.677290E+05,1.881383E-02,6.843698E+02,1.881383E-02,0.000000E+00,0.000000E+00,1.881383E-02,2.937528E+02,5.371998E-01,7.617315E+03,7.722661E+03,1.881383E-01,6.843698E+03,1.881383E-01,0.000000E+00,0.000000E+00,1.881383E-01,2.937528E+03,5.109491E+00,7.242744E+04,7.342207E+04,1.881383E-02,6.843698E+02,1.881383E-02,0.000000E+00,0.000000E+00,1.881383E-02,2.937528E+02,5.080815E-01,7.201826E+03,7.300647E+03
08:00:00,1.444412E+00,5.254176E+04,1.444412E+00,0.000000E+00,0.000000E+00,1.444412E+00,2.218655E+04,6.533223E+00,7.487532E+04,8.097039E+04,1.901274E+00,1.719460E+04,1.832860E+00,0.000000E+00,0.000000E+00,1.832860E+00,0.000000E+00,1.060241E+01,1.219849E+05,1.284875E+05,2.862068E+01,2.588376E+05,1.832860E+01,0.000000E+00,0.000000E+00,1.832860E+01,0.000000E+00,9.786884E+01,1.127542E+06,1.188374E+06,4.107250E+00,1.905337E+04,1.832860E+00,0.000000E+00,0.000000E+00,1.832860E+00,0.000000E+00,9.484315E+00,1.093294E+05,1.152506E+05,4.072624E-01,1.481453E+04,5.841139E+00,7.385277E+04,7.144121E+04,4.072624E-01,6.255659E+03,2.546546E+01,3.624309E+05,3.678139E+05,1.881383E-02,6.843698E+02,1.881383E-02,0.000000E+00,0.000000E+00,1.881383E-02,2.889855E+02,5.356857E-01,7.600478E+03,7.705559E+03,1.881383E-01,6.843698E+03,1.881383E-01,0.000000E+00,0.000000E+00,1.881383E-01,2.889855E+03,5.095567E+00,7.227643E+04,7.326869E+04,1.881383E-02,6.843698E+02,1.881383E-02,0.000000E+00,0.000000E+00,1.881383E-02,2.889855E+02,5.068522E-01,7.189053E+03,7.287673E+03
08:10:00,1.444412E+00,5.254176E+04,1.444412E+00,0.000000E+00,0.000000E+00,1.444412E+00,2.177749E+04,6.368040E+00,7.310771E+04,7.896464E+04,1.874851E+00,1.695564E+04,1.832860E+00,0.000000E+00,0.000000E+00,1.832860E+00,0.000000E+00,1.033085E+01,1.193168E+05,1.255293E+05,2.763509E+01,2.499242E+05,1.832860E+01,0.000000E+00,0.000000E+00,1.832860E+01,0.000000E+00,9.498029E+01,1.099447E+06,1.157107E+06,3.770439E+00,2.172976E+04,1.832860E+00,0.000000E+00,0.000000E+00,1.832860E+00,0.000000E+00,9.221465E+00,1.068323E+05,1.124448E+05,4.072624E-01,1.481453E+04,5.841146E+00,7.385288E+04,7.144132E+04,4.072624E-01,6.140322E+03,2.546392E+01,3.625243E+05,3.679087E+05,1.881383E-02,6.843698E+02,1.881383E-02,0.000000E+00,0.000000E+00,1.881383E-02,2.836574E+02,5.341166E-01,7.583416E+03,7.688229E+03,1.881383E-01,6.843698E+03,1.881383E-01,0.000000E+00,0.000000E+00,1.881383E-01,2.836574E+03,5.081135E+00,7.212378E+04,7.311364E+04,1.881383E-02,6.843698E+02,1.881383E-02,0.000000E+00,0.000000E+00,1.881383E-02,2.836574E+02,5.055969E-01,7.176469E+03,7.274891E+03
08:20:00,1.444412E+00,5.254176E+04,1.444412E+00,0.000000E+00,0.000000E+00,1.444412E+00,2.136843E+04,6.505963E+00,7.506820E+04,8.112696E+04,1.895698E+00,1.714418E+04,1.832860E+00,0.000000E+00,0.000000E+00,1.832860E+00,0.000000E+00,1.052164E+01,1.223276E+05,1.287884E+05,2.791553E+01,2.524604E+05,1.832860E+01,0.000000E+00,0.000000E+00,1.832860E+01,0.000000E+00,9.670353E+01,1.127480E+06,1.187684E+06,3.910037E+00,2.057954E+04,1.832860E+00,0.000000E+00,0.000000E+00,1.832860E+00,0.000000E+00,9.422229E+00,1.099557E+05,1.158450E+05,4.072624E-01,1.481453E+04,5.841189E+00,7.385349E+04,7.144194E+04,4.072624E-01,6.024984E+03,2.546227E+01,3.626160E+05,3.680019E+05,1.881383E-02,6.843698E+02,1.881383E-02,0.000000E+00,0.000000E+00,1.881383E-02,2.783293E+02,5.325549E-01,7.566461E+03,7.671008E+03,1.881383E-01,6.843698E+03,1.881383E-01,0.000000E+00,0.000000E+00,1.881383E-01,2.783293E+03,5.066722E+00,7.197140E+04,7.295887E+04,1.881383E-02,6.843698E+02,1.881383E-02,0.000000E+00,0.000000E+00,1.881383E-02,2.783293E+02,5.043648E-01,7.164216E+03,7.262445E+03
08:30:00,1.444412E+00,5.254176E+04,1.444412E+00,0.000000E+00,0.000000E+00,1.444412E+00,2.095937E+04,6.411776E+00,7.441734E+04,8.037000E+04,1.883762E+00,1.703623E+04,1.832860E+00,0.000000E+00,0.000000E+00,1.832860E+00,0.000000E+00,1.039784E+01,1.217995E+05,1.281538E+05,2.745184E+01,2.482670E+05,1.832860E+01,0.000000E+00,0.000000E+00,1.832860E+01,0.000000E+00,9.523108E+01,1.119560E+06,1.178483E+06,3.761400E+00,2.180422E+04,1.832860E+00,0.000000E+00,0.000000E+00,1.832860E+00,0.000000E+00,9.304322E+00,1.094939E+05,1.152684E+05,4.072624E-01,1.481453E+04,5.841263E+00,7.385454E+04,7.144300E+04,4.072624E-01,5.909646E+03,2.546064E+01,3.627081E+05,3.680955E+05,1.881383E-02,6.843698E+02,1.881383E-02,0.000000E+00,0.000000E+00,1.881383E-02,2.730012E+02,5.311559E-01,7.551827E+03,7.656144E+03,1.881383E-01,6.843698E+03,1.881383E-01,0.000000E+00,0.000000E+00,1.881383E-01,2.730012E+03,5.053629E+00,7.183786E+04,7.282322E+04,1.881383E-02,6.843698E+02,1.881383E-02,0.000000E+00,0.000000E+00,1.881383E-02,2.730012E+02,5.032815E-01,7.154087E+03,7.252157E+03
08:40:00,1.444412E+00,5.254176E+04,1.444412E+00,0.000000E+00,0.000000E+00,1.444412E+00,2.055031E+04,6.371846E+00,7.437729E+04,8.030047E+04,1.879200E+00,1.699497E+04,1.832860E+00,0.000000E+00,0.000000E+00,1.832860E+00,0.000000E+00,1.035570E+01,1.221906E+05,1.285271E+05,2.716002E+01,2.456278E+05,1.832860E+01,0.000000E+00,0.000000E+00,1.832860E+01,0.000000E+00,9.458311E+01,1.120921E+06,1.179526E+06,3.670047E+00,2.255692E+04,1.832860E+00,0.000000E+00,0.000000E+00,1.832860E+00,0.000000E+00,9.271818E+00,1.099934E+05,1.157535E+05,4.072624E-01,1.481453E+04,5.841357E+00,7.385588E+04,7.144437E+04,4.072624E-01,5.794308E+03,2.545910E+01,3.628015E+05,3.681903E+05,1.881383E-02,6.843698E+02,1.881383E-02,0.000000E+00,0.000000E+00,1.881383E-02,2.676730E+02,5.299828E-01,7.540416E+03,7.644553E+03,1.881383E-01,6.843698E+03,1.881383E-01,0.000000E+00,0.000000E+00,1.881383E-01,2.676730E+03,5.042388E+00,7.173074E+04,7.271442E+04,1.881383E-02,6.843698E+02,1.881383E-02,0.000000E+00,0.000000E+00,1.881383E-02,2.676730E+02,5.023989E-01,7.146821E+03,7.244777E+03
08:50:00,1.444412E+00,5.254176E+04,1.444412E+00,0.000000E+00,0.000000E+00,1.444412E+00,2.014125E+04,6.337627E+00,7.440138E+04,8.030533E+04,1.875042E+00,1.695737E+04,1.832860E+00,0.000000E+00,0.000000E+00,1.832860E+00,0.000000E+00,1.032616E+01,1.227234E+05,1.290542E+05,2.691087E+01,2.433746E+05,1.832860E+01,0.000000E+00,0.000000E+00,1.832860E+01,0.000000E+00,9.406815E+01,1.123778E+06,1.182200E+06,3.587257E+00,2.323906E+04,1.832860E+00,0.000000E+00,0.000000E+00,1.832860E+00,0.000000E+00,9.255189E+00,1.106715E+05,1.164325E+05,4.072624E-01,1.481453E+04,5.841464E+00,7.385741E+04,7.144592E+04,4.072624E-01,5.678970E+03,2.545765E+01,3.628962E+05,3.682865E+05,1.881383E-02,6.843698E+02,1.881383E-02,0.000000E+00,0.000000E+00,1.881383E-02,2.623449E+02,5.290233E-01,7.532053E+03,7.636059E+03,1.881383E-01,6.843698E+03,1.881383E-01,0.000000E+00,0.000000E+00,1.881383E-01,2.623449E+03,5.032915E+00,7.164885E+04,7.263125E+04,1.881383E-02,6.843698E+02,1.881383E-02,0.000000E+00,0.000000E+00,1.881383E-02,2.623449E+02,5.017090E-01,7.142304E+03,7.240189E+03
09:00:00,1.444412E+00,5.254176E+04,1.444412E+00,0.000000E+00,0.000000E+00,1.444412E+00,1.973219E+04,6.305788E+00,7.445220E+04,8.034207E+04,1.871557E+00,1.692585E+04,1.832860E+00,0.000000E+00,0.000000E+00,1.832860E+00,0.000000E+00,1.030287E+01,1.233264E+05,1.296576E+05,2.669294E+01,2.414037E+05,1.832860E+01,0.000000E+00,0.000000E+00,1.832860E+01,0.000000E+00,9.363198E+01,1.127521E+06,1.185834E+06,3.513170E+00,2.384950E+04,1.832860E+00,0.000000E+00,0.000000E+00,1.832860E+00,0.000000E+00,9.249134E+00,1.114685E+05,1.172395E+05,4.072624E-01,1.481453E+04,5.841579E+00,7.385905E+04,7.144759E+04,4.072624E-01,5.563633E+03,2.545629E+01,3.629921E+05,3.683839E+05,1.881383E-02,6.843698E+02,1.881383E-02,0.000000E+00,0.000000E+00,1.881383E-02,2.570168E+02,5.282484E-01,7.526324E+03,7.630240E+03,1.881383E-01,6.843698E+03,1.881383E-01,0.000000E+00,0.000000E+00,1.881383E-01,2.570168E+03,5.024973E+00,7.158881E+04,7.257027E+04,1.881383E-02,6.843698E+02,1.881383E-02,0.000000E+00,0.000000E+00,1.881383E-02,2.570168E+02,5.011887E-01,7.140208E+03,7.238060E+03
09:10:00,1.444412E+00,5.254176E+04,1.444412E+00,0.000000E+00,0.000000E+00,1.444412E+00,1.936618E+04,6.275766E+00,7.448037E+04,8.035896E+04,1.868589E+00,1.689900E+04,1.832860E+00,0.000000E+00,0.000000E+00,1.832860E+00,0.000000E+00,1.028510E+01,1.239005E+05,1.302354E+05,2.649947E+01,2.396540E+05,1.832860E+01,0.000000E+00,0.000000E+00,1.832860E+01,0.000000E+00,9.326862E+01,1.131173E+06,1.189424E+06,3.446340E+00,2.440014E+04,1.832860E+00,0.000000E+00,0.000000E+00,1.832860E+00,0.000000E+00,9.252791E+00,1.122837E+05,1.180707E+05,4.072624E-01,1.481453E+04,5.841700E+00,7.386078E+04,7.144935E+04,4.072624E-01,5.460436E+03,2.545499E+01,3.630768E+05,3.684699E+05,1.881383E-02,6.843698E+02,1.882574E-02,0.000000E+00,0.000000E+00,1.881383E-02,2.522495E+02,5.276280E-01,7.522238E+03,7.626090E+03,1.881383E-01,6.843698E+03,1.881383E-01,0.000000E+00,0.000000E+00,1.881383E-01,2.522495E+03,5.018323E+00,7.154160E+04,7.252231E+04,1.881383E-02,6.843698E+02,1.881383E-02,0.000000E+00,0.000000E+00,1.881383E-02,2.522495E+02,5.008146E-01,7.139638E+03,7.237480E+03
09:20:00,1.444412E+00,5.254176E+04,1.444412E+00,0.000000E+00,0.000000E+00,1.444412E+00,1.900018E+04,6.247195E+00,7.452488E+04,8.039444E+04,1.866022E+00,1.687580E+04,1.832860E+00,0.000000E+00,0.000000E+00,1.832860E+00,0.000000E+00,1.027138E+01,1.245202E+05,1.308618E+05,2.632576E+01,2.380830E+05,1.832860E+01,0.000000E+00,0.000000E+00,1.832860E+01,0.000000E+00,9.296384E+01,1.135483E+06,1.193719E+06,3.385620E+00,2.490044E+04,1.832860E+00,0.000000E+00,0.000000E+00,1.832860E+00,0.000000E+00,9.264542E+00,1.131900E+05,1.189987E+05,4.072624E-01,1.481453E+04,5.841826E+00,7.386257E+04,7.145116E+04,4.072624E-01,5.357239E+03,2.545376E+01,3.631623E+05,3.685568E+05,1.881383E-02,6.843698E+02,1.901529E-02,0.000000E+00,0.000000E+00,1.881383E-02,2.474822E+02,5.271350E-01,7.519971E+03,7.623788E+03,1.881383E-01,6.843698E+03,1.881383E-01,0.000000E+00,0.000000E+00,1.881383E-01,2.474822E+03,5.012756E+00,7.150983E+04,7.249004E+04,1.881383E-02,6.843698E+02,1.881383E-02,0.000000E+00,0.000000E+00,1.881383E-02,2.474822E+02,5.005658E-01,7.140856E+03,7.238718E+03
09:30:00,1.444412E+00,5.254176E+04,1.444412E+00,0.000000E+00,0.000000E+00,1.444412E+00,1.863418E+04,6.219823E+00,7.458285E+04,8.044479E+04,1.863774E+00,1.685546E+04,1.832860E+00,0.000000E+00,0.000000E+00,1.832860E+00,0.000000E+00,1.025997E+01,1.251658E+05,1.315155E+05,2.616822E+01,2.366583E+05,1.832860E+01,0.000000E+00,0.000000E+00,1.832860E+01,0.000000E+00,9.269730E+01,1.140224E+06,1.198466E+06,3.330075E+00,2.535812E+04,1.832860E+00,0.000000E+00,0.000000E+00,1.832860E+00,0.000000E+00,9.281979E+00,1.141602E+05,1.199938E+05,4.072624E-01,1.481453E+04,5.841954E+00,7.386440E+04,7.145302E+04,4.072624E-01,5.254042E+03,2.545257E+01,3.632486E+05,3.686444E+05,1.881383E-02,6.843698E+02,1.918050E-02,0.000000E+00,0.000000E+00,1.881383E-02,2.427150E+02,5.267459E-01,7.519186E+03,7.622990E+03,1.881383E-01,6.843698E+03,1.881383E-01,0.000000E+00,0.000000E+00,1.881383E-01,2.427150E+03,5.008092E+00,7.149095E+04,7.247086E+04,1.881383E-02,6.843698E+02,1.881383E-02,0.000000E+00,0.000000E+00,1.881383E-02,2.427150E+02,5.004238E-01,7.143597E+03,7.241502E+03
09:40:00,1.444412E+00,5.254176E+04,1.444412E+00,0.000000E+00,0.000000E+00,1.444412E+00,1.826818E+04,6.193458E+00,7.465218E+04,8.050740E+04,1.861776E+00,1.683739E+04,1.832860E+00,0.000000E+00,0.000000E+00,1.832860E+00,0.000000E+00,1.024995E+01,1.258271E+05,1.321855E+05,2.602402E+01,2.353541E+05,1.832860E+01,0.000000E+00,0.000000E+00,1.832860E+01,0.000000E+00,9.245874E+01,1.145280E+06,1.203543E+06,3.278839E+00,2.578029E+04,1.832860E+00,0.000000E+00,0.000000E+00,1.832860E+00,0.000000E+00,9.303850E+00,1.151804E+05,1.210409E+05,4.072624E-01,1.481453E+04,5.842084E+00,7.386626E+04,7.145491E+04,4.072624E-01,5.150845E+03,2.545142E+01,3.633354E+05,3.687326E+05,1.881383E-02,6.843698E+02,1.932503E-02,0.000000E+00,0.000000E+00,1.881383E-02,2.379477E+02,5.264399E-01,7.519587E+03,7.623397E+03,1.881383E-01,6.843698E+03,1.881383E-01,0.000000E+00,0.000000E+00,1.881383E-01,2.379477E+03,5.004170E+00,7.148267E+04,7.246245E+04,1.881383E-02,6.843698E+02,1.881383E-02,0.000000E+00,0.000000E+00,1.881383E-02,2.379477E+02,5.003717E-01,7.147620E+03,7.245588E+03
09:50:00,1.444412E+00,5.254176E+04,1.444412E+00,0.000000E+00,0.000000E+00,1.444412E+00,1.790218E+04,6.167958E+00,7.473121E+04,8.058034E+04,1.859980E+00,1.682115E+04,1.832860E+00,0.000000E+00,0.000000E+00,1.832860E+00,0.000000E+00,1.024055E+01,1.264954E+05,1.328626E+05,2.589105E+01,2.341516E+05,1.832860E+01,0.000000E+00,0.000000E+00,1.832860E+01,0.000000E+00,9.223933E+01,1.150552E+06,1.208845E+06,3.231344E+00,2.617163E+04,1.832860E+00,0.000000E+00,0.000000E+00,1.832860E+00,0.000000E+00,9.328911E+00,1.162364E+05,1.221253E+05,4.072624E-01,1.481453E+04,5.842217E+00,7.386815E+04,7.145683E+04,4.072624E-01,5.047648E+03,2.545031E+01,3.634228E+05,3.688214E+05,1.881383E-02,6.843698E+02,1.945192E-02,0.000000E+00,0.000000E+00,1.881383E-02,2.331804E+02,5.262003E-01,7.520936E+03,7.624767E+03,1.881383E-01,6.843698E+03,1.881383E-01,0.000000E+00,0.000000E+00,1.881383E-01,2.331804E+03,5.000864E+00,7.148316E+04,7.246295E+04,1.881383E-02,6.843698E+02,1.881383E-02,0.000000E+00,0.000000E+00,1.881383E-02,2.331804E+02,5.003955E-01,7.152727E+03,7.250775E+03
10:00:00,1.444412E+00,5.254176E+04,1.444412E+00,0.000000E+00,0.000000E+00,1.444412E+00,1.753617E+04,6.143206E+00,7.481868E+04,8.066215E+04,1.858348E+00,1.680639E+04,1.832860E+00,0.000000E+00,0.000000E+00,1.832860E+00,0.000000E+00,1.023083E+01,1.271600E+05,1.335358E+05,2.576767E+01,2.330358E+05,1.832860E+01,0.000000E+00,0.000000E+00,1.832860E+01,0.000000E+00,9.202894E+01,1.155924E+06,1.214251E+06,3.187136E+00,2.653589E+04,1.832860E+00,0.000000E+00,0.000000E+00,1.832860E+00,0.000000E+00,9.355893E+00,1.173141E+05,1.232318E+05,4.072624E-01,1.481453E+04,5.842350E+00,7.387005E+04,7.145876E+04,4.072624E-01,4.944451E+03,2.544924E+01,3.635107E+05,3.689107E+05,1.881383E-02,6.843698E+02,1.956375E-02,0.000000E+00,0.000000E+00,1.881383E-02,2.284131E+02,5.260143E-01,7.523049E+03,7.626913E+03,1.881383E-01,6.843698E+03,1.881383E-01,0.000000E+00,0.000000E+00,1.881383E-01,2.284131E+03,4.998072E+00,7.149100E+04,7.247091E+04,1.881383E-02,6.843698E+02,1.881383E-02,0.000000E+00,0.000000E+00,1.881383E-02,2.284131E+02,5.004839E-01,7.158756E+03,7.256898E+03
10:10:00,1.444412E+00,5.254176E+04,1.444412E+00,0.000000E+00,0.000000E+00,1.444412E+00,1.721323E+04,6.119112E+00,7.487048E+04,8.070792E+04,1.856850E+00,1.679285E+04,1.832860E+00,0.000000E+00,0.000000E+00,1.832860E+00,0.000000E+00,1.021896E+01,1.277095E+05,1.340907E+05,2.565257E+01,2.319949E+05,1.832860E+01,0.000000E+00,0.000000E+00,1.832860E+01,0.000000E+00,9.180871E+01,1.160276E+06,1.218607E+06,3.145822E+00,2.687630E+04,1.832860E+00,0.000000E+00,0.000000E+00,1.832860E+00,0.000000E+00,9.382627E+00,1.182979E+05,1.242419E+05,4.072624E-01,1.481453E+04,5.842484E+00,7.387197E+04,7.146070E+04,4.072624E-01,4.853395E+03,2.544821E+01,3.635870E+05,3.689881E+05,1.881383E-02,6.843698E+02,1.966274E-02,0.000000E+00,0.000000E+00,1.881383E-02,2.242067E+02,5.258718E-01,7.525222E+03,7.629121E+03,1.881383E-01,6.843698E+03,1.881383E-01,0.000000E+00,0.000000E+00,1.881383E-01,2.242067E+03,4.995716E+00,7.149944E+04,7.247948E+04,1.881383E-02,6.843698E+02,1.881383E-02,0.000000E+00,0.000000E+00,1.881383E-02,2.242067E+02,5.006273E-01,7.165009E+03,7.263249E+03
